# Altus Metrum flight log
# product TeleMetrum
# serial 2718
# flight 14
# call N0CALL
version,serial,flight,call,time,clock,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,battery_voltage,drogue_voltage,main_voltage
5,2718,14,N0CALL,13.56,1556,-78,60,4,coast,-11.03,755.423,2409.2,2155.1,78.10,80.69,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,13.58,1558,-78,60,4,coast,-10.89,755.213,2410.8,2157.4,77.85,110.67,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,13.60,1560,-78,60,4,coast,-11.31,755.100,2412.3,2158.6,77.43,59.88,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,13.62,1562,-78,60,4,coast,-10.84,754.993,2413.9,2159.7,77.32,56.73,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,13.64,1564,-78,60,4,coast,-10.97,754.850,2415.4,2161.2,76.95,75.14,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,13.66,1566,-78,60,4,coast,-10.85,754.734,2417.0,2162.4,76.79,61.49,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,13.68,1568,-78,60,4,coast,-10.84,754.524,2418.5,2164.6,76.74,110.88,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,13.70,1570,-78,60,4,coast,-10.85,754.397,2420.0,2166.0,76.28,67.02,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,13.72,1572,-78,60,4,coast,-11.21,754.197,2421.5,2168.1,76.25,105.77,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,13.74,1574,-78,60,4,coast,-11.12,754.140,2423.1,2168.7,75.98,30.39,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,13.76,1576,-78,60,4,coast,-10.87,753.917,2424.6,2171.1,75.82,117.73,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,13.78,1578,-78,60,4,coast,-11.35,753.850,2426.1,2171.8,75.43,35.54,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,13.80,1580,-78,60,4,coast,-11.28,753.694,2427.6,2173.4,75.34,82.38,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,13.82,1582,-78,60,4,coast,-10.96,753.485,2429.1,2175.6,75.18,110.50,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,13.84,1584,-78,60,4,coast,-10.87,753.373,2430.6,2176.8,74.91,59.74,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,13.86,1586,-78,60,4,coast,-10.94,753.303,2432.1,2177.6,74.66,37.02,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,13.88,1588,-78,60,4,coast,-10.85,753.134,2433.6,2179.4,74.46,89.44,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,13.90,1590,-78,60,4,coast,-10.95,752.997,2435.1,2180.8,74.12,72.39,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,13.92,1592,-78,60,4,coast,-11.18,752.878,2436.5,2182.1,73.99,62.82,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,13.94,1594,-78,60,4,coast,-10.76,752.676,2438.0,2184.2,73.86,107.21,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,13.96,1596,-78,60,4,coast,-10.91,752.611,2439.5,2184.9,73.48,34.08,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,13.98,1598,-78,60,4,coast,-11.09,752.394,2440.9,2187.2,73.39,115.28,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,14.00,1600,-78,60,4,coast,-10.74,752.267,2442.4,2188.5,73.25,67.11,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,14.02,1602,-78,60,4,coast,-10.94,752.150,2443.9,2189.8,72.90,62.24,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.04,1604,-78,60,4,coast,-10.95,752.060,2445.3,2190.7,72.57,47.53,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.06,1606,-78,60,4,coast,-11.26,751.882,2446.8,2192.6,72.50,94.12,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,14.08,1608,-78,60,4,coast,-11.01,751.742,2448.2,2194.1,72.37,74.51,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,14.10,1610,-78,60,4,coast,-11.18,751.574,2449.7,2195.9,71.89,89.17,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,14.12,1612,-78,60,4,coast,-11.23,751.484,2451.1,2196.8,71.86,47.25,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,14.14,1614,-78,60,4,coast,-11.11,751.347,2452.5,2198.3,71.49,72.70,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.16,1616,-78,60,4,coast,-10.95,751.216,2453.9,2199.7,71.23,69.55,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.18,1618,-78,60,4,coast,-10.71,751.020,2455.4,2201.8,71.26,104.01,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,14.20,1620,-78,60,4,coast,-10.83,750.893,2456.8,2203.1,71.03,67.35,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.22,1622,-78,60,4,coast,-10.99,750.824,2458.2,2203.8,70.77,36.66,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.24,1624,-78,60,4,coast,-10.87,750.635,2459.6,2205.8,70.51,100.39,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.26,1626,-78,60,4,coast,-10.65,750.477,2461.0,2207.5,70.14,84.06,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,14.28,1628,-78,60,4,coast,-10.63,750.423,2462.4,2208.1,69.90,28.21,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,14.30,1630,-78,60,4,coast,-10.69,750.253,2463.8,2209.9,69.75,90.46,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.32,1632,-78,60,4,coast,-11.16,750.096,2465.2,2211.6,69.55,83.24,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,14.34,1634,-78,60,4,coast,-10.87,749.946,2466.6,2213.2,69.39,79.68,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,14.36,1636,-78,60,4,coast,-11.14,749.899,2468.0,2213.7,69.10,25.02,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,14.38,1638,-78,60,4,coast,-10.91,749.766,2469.4,2215.1,68.85,70.86,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.40,1640,-78,60,4,coast,-10.74,749.629,2470.7,2216.5,68.60,72.73,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.42,1642,-78,60,4,coast,-10.57,749.474,2472.1,2218.2,68.49,82.48,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,14.44,1644,-78,60,4,coast,-11.00,749.400,2473.5,2219.0,68.19,39.02,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,14.46,1646,-78,60,4,coast,-10.94,749.219,2474.8,2220.9,68.14,96.19,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,14.48,1648,-78,60,4,coast,-10.88,749.123,2476.2,2221.9,67.98,51.21,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.50,1650,-78,60,4,coast,-11.07,748.970,2477.5,2223.5,67.55,81.33,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,14.52,1652,-78,60,4,coast,-11.05,748.791,2478.9,2225.4,67.43,94.89,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,14.54,1654,-78,60,4,coast,-10.80,748.717,2480.2,2226.2,67.38,39.75,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,14.56,1656,-78,60,4,coast,-10.66,748.551,2481.6,2228.0,66.90,88.23,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,14.58,1658,-78,60,4,coast,-10.76,748.440,2482.9,2229.2,66.70,58.88,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,14.60,1660,-78,60,4,coast,-10.67,748.295,2484.2,2230.7,66.43,77.33,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,14.62,1662,-78,60,4,coast,-11.04,748.191,2485.6,2231.8,66.35,55.34,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,14.64,1664,-78,60,4,coast,-10.79,748.040,2486.9,2233.4,66.22,80.17,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,14.66,1666,-78,60,4,coast,-10.63,747.961,2488.2,2234.3,65.86,41.92,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.68,1668,-78,60,4,coast,-10.99,747.873,2489.5,2235.2,65.84,46.89,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.70,1670,-78,60,4,coast,-10.46,747.676,2490.8,2237.3,65.63,104.93,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.72,1672,-78,60,4,coast,-10.79,747.582,2492.1,2238.3,65.19,50.12,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,14.74,1674,-78,60,4,coast,-10.92,747.461,2493.4,2239.6,65.19,64.56,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,14.76,1676,-78,60,4,coast,-10.59,747.370,2494.7,2240.6,64.97,48.26,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,14.78,1678,-78,60,4,coast,-10.56,747.206,2496.0,2242.3,64.53,87.55,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.80,1680,-78,60,4,coast,-10.66,747.076,2497.3,2243.7,64.33,69.20,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,14.82,1682,-78,60,4,coast,-10.87,746.988,2498.6,2244.6,64.20,47.06,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.84,1684,-78,60,4,coast,-10.97,746.830,2499.9,2246.3,64.13,84.14,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,14.86,1686,-78,60,4,coast,-10.79,746.728,2501.2,2247.4,63.77,53.97,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,14.88,1688,-78,60,4,coast,-10.82,746.609,2502.4,2248.7,63.68,63.90,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,14.90,1690,-78,60,4,coast,-10.74,746.560,2503.7,2249.2,63.22,25.71,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,14.92,1692,-78,60,4,coast,-10.60,746.374,2505.0,2251.2,63.13,99.52,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,14.94,1694,-78,60,4,coast,-10.59,746.284,2506.2,2252.1,63.00,47.71,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,14.96,1696,-78,60,4,coast,-10.65,746.132,2507.5,2253.8,62.62,81.39,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,14.98,1698,-78,60,4,coast,-10.94,746.037,2508.7,2254.8,62.63,50.28,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,15.00,1700,-78,60,4,coast,-10.77,745.944,2510.0,2255.8,62.42,49.80,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.02,1702,-78,60,4,coast,-10.85,745.836,2511.2,2256.9,62.04,57.74,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.04,1704,-78,60,4,coast,-10.73,745.703,2512.5,2258.3,61.76,70.70,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,15.06,1706,-78,60,4,coast,-10.52,745.631,2513.7,2259.1,61.75,38.25,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,15.08,1708,-78,60,4,coast,-10.82,745.488,2514.9,2260.6,61.32,76.74,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,15.10,1710,-78,60,4,coast,-10.93,745.398,2516.1,2261.6,61.23,48.05,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.12,1712,-78,60,4,coast,-10.76,745.231,2517.4,2263.4,61.01,88.83,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.14,1714,-78,60,4,coast,-10.63,745.124,2518.6,2264.5,60.84,57.27,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,15.16,1716,-78,60,4,coast,-10.49,745.017,2519.8,2265.7,60.50,57.24,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,15.18,1718,-78,60,4,coast,-10.59,744.934,2521.0,2266.5,60.41,44.00,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,15.20,1720,-78,60,4,coast,-10.77,744.815,2522.2,2267.8,60.18,63.94,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,15.22,1722,-78,60,4,coast,-10.73,744.721,2523.4,2268.8,59.90,49.96,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.24,1724,-78,60,4,coast,-10.42,744.517,2524.6,2271.0,59.84,108.88,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.26,1726,-78,60,4,coast,-10.80,744.496,2525.8,2271.2,59.59,11.13,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.28,1728,-78,60,4,coast,-10.40,744.339,2527.0,2272.9,59.20,84.03,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.30,1730,-78,60,4,coast,-10.64,744.214,2528.2,2274.2,59.24,66.77,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,15.32,1732,-78,60,4,coast,-10.39,744.124,2529.3,2275.2,58.92,48.36,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.34,1734,-78,60,4,coast,-10.45,743.977,2530.5,2276.8,58.68,78.33,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,15.36,1736,-78,60,4,coast,-10.35,743.867,2531.7,2277.9,58.56,59.00,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,15.38,1738,-78,60,4,coast,-10.58,743.839,2532.8,2278.2,58.23,14.76,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,15.40,1740,-78,60,4,coast,-10.65,743.700,2534.0,2279.7,58.18,74.24,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,15.42,1742,-78,60,4,coast,-10.33,743.593,2535.2,2280.9,57.92,57.64,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.44,1744,-78,60,4,coast,-10.38,743.432,2536.3,2282.6,57.70,86.10,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.46,1746,-78,60,4,coast,-10.72,743.308,2537.5,2283.9,57.53,66.09,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.48,1748,-78,60,4,coast,-10.82,743.233,2538.6,2284.7,57.10,40.38,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.50,1750,-78,60,4,coast,-10.62,743.118,2539.7,2286.0,56.87,61.24,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,15.52,1752,-78,60,4,coast,-10.48,742.980,2540.9,2287.4,56.66,74.07,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.54,1754,-78,60,4,coast,-10.68,742.916,2542.0,2288.1,56.57,34.19,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.56,1756,-78,60,4,coast,-10.45,742.868,2543.1,2288.6,56.27,25.43,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,15.58,1758,-78,60,4,coast,-10.57,742.674,2544.3,2290.7,56.07,103.74,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.60,1760,-78,60,4,coast,-10.53,742.597,2545.4,2291.5,55.82,41.57,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.62,1762,-78,60,4,coast,-10.47,742.525,2546.5,2292.3,55.83,38.68,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,15.64,1764,-78,60,4,coast,-10.24,742.398,2547.6,2293.7,55.44,67.78,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.66,1766,-78,60,4,coast,-10.28,742.310,2548.7,2294.6,55.35,47.37,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,15.68,1768,-78,60,4,coast,-10.37,742.171,2549.8,2296.1,54.98,74.43,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,15.70,1770,-78,60,4,coast,-10.48,742.125,2550.9,2296.6,54.91,24.30,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,15.72,1772,-78,60,4,coast,-10.72,741.951,2552.0,2298.5,54.63,93.26,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.74,1774,-78,60,4,coast,-10.22,741.866,2553.1,2299.4,54.61,45.61,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.76,1776,-78,60,4,coast,-10.70,741.811,2554.2,2300.0,54.28,29.68,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.78,1778,-78,60,4,coast,-10.59,741.645,2555.3,2301.7,54.20,88.76,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.80,1780,-78,60,4,coast,-10.59,741.625,2556.3,2301.9,53.82,10.74,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,15.82,1782,-78,60,4,coast,-10.18,741.524,2557.4,2303.0,53.70,53.94,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,15.84,1784,-78,60,4,coast,-10.41,741.354,2558.5,2304.9,53.30,91.26,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.86,1786,-78,60,4,coast,-10.68,741.277,2559.5,2305.7,53.19,41.48,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,15.88,1788,-78,60,4,coast,-10.56,741.198,2560.6,2306.5,52.93,41.97,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,15.90,1790,-78,60,4,coast,-10.15,741.112,2561.7,2307.4,52.83,46.18,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,15.92,1792,-78,60,4,coast,-10.36,740.954,2562.7,2309.1,52.68,84.95,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,15.94,1794,-78,60,4,coast,-10.50,740.932,2563.8,2309.4,52.36,11.79,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,15.96,1796,-78,60,4,coast,-10.33,740.757,2564.8,2311.3,52.12,94.06,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,15.98,1798,-78,60,4,coast,-10.32,740.667,2565.8,2312.2,52.11,48.21,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.00,1800,-78,60,4,coast,-10.40,740.586,2566.9,2313.1,51.91,43.11,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,16.02,1802,-78,60,4,coast,-10.48,740.523,2567.9,2313.8,51.68,33.84,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.04,1804,-78,60,4,coast,-10.19,740.384,2568.9,2315.3,51.33,74.55,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.06,1806,-78,60,4,coast,-10.16,740.294,2570.0,2316.2,51.09,48.42,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,16.08,1808,-78,60,4,coast,-10.30,740.265,2571.0,2316.5,50.79,15.66,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,16.10,1810,-78,60,4,coast,-10.29,740.137,2572.0,2317.9,50.85,68.64,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,16.12,1812,-78,60,4,coast,-10.20,740.064,2573.0,2318.7,50.49,39.30,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.14,1814,-78,60,4,coast,-10.42,739.921,2574.0,2320.2,50.21,76.84,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.16,1816,-78,60,4,coast,-10.27,739.828,2575.0,2321.2,50.04,49.77,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,16.18,1818,-78,60,4,coast,-10.29,739.788,2576.0,2321.7,49.92,21.25,15.8,7.41,0.0,0.0
5,2718,14,N0CALL,16.20,1820,-78,60,4,coast,-10.36,739.607,2577.0,2323.6,49.66,97.22,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,16.22,1822,-78,60,4,coast,-10.15,739.626,2578.0,2323.4,49.47,-10.08,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,16.24,1824,-78,60,4,coast,-10.14,739.474,2579.0,2325.0,49.28,81.70,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,16.26,1826,-78,60,4,coast,-10.07,739.338,2580.0,2326.5,49.03,72.89,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.28,1828,-78,60,4,coast,-10.60,739.286,2580.9,2327.1,48.78,28.33,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.30,1830,-78,60,4,coast,-10.37,739.152,2581.9,2328.5,48.68,71.96,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,16.32,1832,-78,60,4,coast,-10.49,739.116,2582.9,2328.9,48.47,19.20,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,16.34,1834,-78,60,4,coast,-10.45,739.075,2583.8,2329.3,48.26,22.13,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,16.36,1836,-78,60,4,coast,-10.53,738.965,2584.8,2330.5,47.90,59.12,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,16.38,1838,-78,60,4,coast,-10.05,738.829,2585.8,2332.0,47.74,73.22,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.40,1840,-78,60,4,coast,-10.18,738.801,2586.7,2332.3,47.70,15.11,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,16.42,1842,-78,60,4,coast,-10.07,738.663,2587.7,2333.7,47.38,73.75,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.44,1844,-78,60,4,coast,-10.14,738.591,2588.6,2334.5,47.13,39.06,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.46,1846,-78,60,4,coast,-10.18,738.547,2589.5,2335.0,47.07,23.73,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.48,1848,-78,60,4,coast,-10.19,738.376,2590.5,2336.8,46.91,92.04,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,16.50,1850,-78,60,4,coast,-10.17,738.346,2591.4,2337.2,46.49,15.82,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,16.52,1852,-78,60,4,coast,-10.54,738.256,2592.3,2338.1,46.46,48.26,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,16.54,1854,-78,60,4,coast,-10.39,738.197,2593.3,2338.8,46.15,32.21,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,16.56,1856,-78,60,4,coast,-10.57,738.102,2594.2,2339.8,46.08,50.84,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,16.58,1858,-78,60,4,coast,-10.06,737.967,2595.1,2341.2,45.75,72.83,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.60,1860,-78,60,4,coast,-10.29,737.857,2596.0,2342.4,45.42,58.99,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,16.62,1862,-78,60,4,coast,-10.05,737.810,2596.9,2342.9,45.23,25.53,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.64,1864,-78,60,4,coast,-10.10,737.750,2597.8,2343.6,45.02,32.00,16.0,7.43,0.0,0.0
5,2718,14,N0CALL,16.66,1866,-78,60,4,coast,-10.53,737.599,2598.7,2345.2,45.04,81.46,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,16.68,1868,-78,60,4,coast,-9.99,737.519,2599.6,2346.1,44.81,43.14,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,16.70,1870,-78,60,4,coast,-10.27,737.482,2600.5,2346.4,44.51,19.47,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.72,1872,-78,60,4,coast,-10.49,737.427,2601.4,2347.1,44.23,30.11,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,16.74,1874,-78,60,4,coast,-9.98,737.273,2602.3,2348.7,44.09,82.93,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.76,1876,-78,60,4,coast,-10.32,737.216,2603.1,2349.3,43.91,30.70,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,16.78,1878,-78,60,4,coast,-10.16,737.190,2604.0,2349.6,43.79,13.54,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,16.80,1880,-78,60,4,coast,-10.12,737.070,2604.9,2350.9,43.55,64.99,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,16.82,1882,-78,60,4,coast,-10.22,736.954,2605.8,2352.1,43.36,62.57,16.2,7.43,0.0,0.0
5,2718,14,N0CALL,16.84,1884,-78,60,4,coast,-10.18,736.932,2606.6,2352.4,43.19,11.82,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,16.86,1886,-78,60,4,coast,-10.24,736.782,2607.5,2354.0,42.93,80.69,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.88,1888,-78,60,4,coast,-10.09,736.729,2608.3,2354.6,42.59,28.49,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,16.90,1890,-78,60,4,coast,-10.31,736.624,2609.2,2355.7,42.38,56.50,16.1,7.43,0.0,0.0
5,2718,14,N0CALL,16.92,1892,-78,60,4,coast,-9.91,736.588,2610.0,2356.1,42.18,19.29,16.2,7.41,0.0,0.0
5,2718,14,N0CALL,16.94,1894,-78,60,4,coast,-10.43,736.532,2610.9,2356.7,42.07,30.49,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,16.96,1896,-78,60,4,coast,-10.11,736.395,2611.7,2358.2,41.73,73.48,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,16.98,1898,-78,60,4,coast,-10.41,736.311,2612.5,2359.1,41.76,45.28,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,17.00,1900,-78,60,4,coast,-10.34,736.313,2613.4,2359.0,41.37,-1.07,16.1,7.42,0.0,0.0
5,2718,14,N0CALL,17.02,1902,-78,60,4,coast,-10.08,736.197,2614.2,2360.3,41.39,62.65,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,17.04,1904,-78,60,4,coast,-10.47,736.151,2615.0,2360.8,41.04,24.91,15.8,7.42,0.0,0.0
5,2718,14,N0CALL,17.06,1906,-78,60,4,coast,-9.98,736.004,2615.8,2362.4,40.91,79.44,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,17.08,1908,-78,60,4,coast,-9.94,735.925,2616.6,2363.2,40.77,42.43,15.9,7.43,0.0,0.0
5,2718,14,N0CALL,17.10,1910,-78,60,4,coast,-10.45,735.853,2617.5,2364.0,40.39,38.96,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,17.12,1912,-78,60,4,coast,-10.25,735.862,2618.3,2363.9,40.13,-4.78,16.2,7.42,0.0,0.0
5,2718,14,N0CALL,17.14,1914,-78,60,4,coast,-10.29,735.724,2619.1,2365.4,39.93,74.25,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,17.16,1916,-78,60,4,coast,-10.28,735.680,2619.9,2365.9,39.82,23.52,15.8,7.43,0.0,0.0
5,2718,14,N0CALL,17.18,1918,-78,60,4,coast,-10.03,735.557,2620.7,2367.2,39.61,66.38,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,17.20,1920,-78,60,4,coast,-10.14,735.556,2621.4,2367.2,39.51,0.82,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,17.22,1922,-78,60,4,coast,-10.33,735.456,2622.2,2368.3,39.17,53.81,15.9,7.41,0.0,0.0
5,2718,14,N0CALL,17.24,1924,-78,60,4,coast,-10.17,735.418,2623.0,2368.7,39.15,20.70,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,17.26,1926,-78,60,4,coast,-9.85,735.361,2623.8,2369.3,38.82,30.67,16.1,7.41,0.0,0.0
5,2718,14,N0CALL,17.28,1928,-78,60,4,coast,-10.05,735.243,2624.6,2370.6,38.57,63.64,16.0,7.41,0.0,0.0
5,2718,14,N0CALL,17.30,1930,-78,60,4,coast,-10.00,735.226,2625.3,2370.8,38.45,9.24,16.0,7.42,0.0,0.0
5,2718,14,N0CALL,17.32,1932,-78,60,4,coast,-9.87,735.071,2626.1,2372.4,38.16,83.56,15.9,7.42,0.0,0.0
5,2718,14,N0CALL,17.34,1934,-78,60,4,coast,-9.92,734.983,2626.9,2373.4,37.91,47.46,16.0,7.41,0.0,0.0
