Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2024,5,11,14:10:08.282,21.76,122,86.6,0.8635,4004.4,3773.7,4.126,2.41,4.12,0.02,0.01,-56.00,-33.00,14.00,3935.00,206.00,634.00,85.0,0.0,-332.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.322,21.80,162,86.6,0.8637,4000.0,3769.4,4.127,2.41,4.12,0.02,0.01,-56.00,-35.00,17.00,3932.00,205.00,634.00,79.8,0.0,-352.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.362,21.84,202,86.6,0.8639,3993.8,3763.1,4.127,2.40,4.13,0.02,0.01,-55.00,-35.00,20.00,3930.00,204.00,635.00,75.2,0.0,-362.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.402,21.88,242,86.6,0.8635,4006.2,3775.6,4.128,2.40,4.13,0.02,0.01,-55.00,-32.00,23.00,3928.00,202.00,636.00,73.2,0.0,-367.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.442,21.92,32,86.6,0.8638,3996.9,3766.2,4.127,2.40,4.13,0.02,0.01,-54.00,-29.00,22.00,3926.00,201.00,637.00,76.8,0.0,-373.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.482,21.96,72,86.6,0.8635,4005.0,3774.3,4.126,2.39,4.13,0.02,0.01,-55.00,-28.00,20.00,3924.00,200.00,638.00,84.4,0.0,-380.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.522,22.00,112,86.6,0.8638,3994.4,3763.8,4.127,2.39,4.13,0.02,0.01,-56.00,-30.00,17.00,3921.00,199.00,639.00,88.8,0.0,-389.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.562,22.04,152,86.6,0.8641,3986.3,3755.7,4.126,2.38,4.13,0.01,0.01,-57.00,-33.00,16.00,3919.00,197.00,639.00,88.9,0.0,-399.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.602,22.08,192,86.6,0.8643,3978.8,3748.2,4.126,2.38,4.12,0.02,0.01,-57.00,-36.00,18.00,3917.00,196.00,640.00,88.0,0.0,-406.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.642,22.12,232,86.6,0.8641,3985.1,3754.4,4.127,2.38,4.12,0.02,0.01,-57.00,-38.00,20.00,3914.00,195.00,641.00,86.2,0.0,-410.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.682,22.16,22,86.6,0.8642,3981.9,3751.3,4.127,2.38,4.13,0.01,0.01,-56.00,-39.00,22.00,3912.00,193.00,642.00,86.0,0.0,-412.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.722,22.20,62,86.6,0.8638,3996.3,3765.6,4.127,2.37,4.13,0.02,0.01,-55.00,-38.00,24.00,3910.00,191.00,643.00,87.7,0.0,-410.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.762,22.24,102,86.6,0.8641,3986.9,3756.3,4.127,2.37,4.13,0.02,0.01,-54.00,-37.00,24.00,3908.00,190.00,644.00,91.1,0.0,-402.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.802,22.28,142,86.6,0.8644,3977.6,3746.9,4.127,2.37,4.13,0.01,0.01,-53.00,-36.00,24.00,3906.00,188.00,645.00,94.9,0.0,-392.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.842,22.32,182,86.6,0.8650,3958.9,3728.3,4.127,2.36,4.13,0.02,0.01,-53.00,-36.00,23.00,3903.00,187.00,646.00,98.0,0.0,-383.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.882,22.36,222,86.6,0.8651,3955.8,3725.1,4.127,2.36,4.13,0.01,0.01,-52.00,-36.00,23.00,3901.00,185.00,646.00,100.4,0.0,-377.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.922,22.40,12,86.6,0.8649,3960.2,3729.5,4.127,2.36,4.13,0.02,0.01,-52.00,-36.00,23.00,3899.00,184.00,647.00,100.1,0.0,-377.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:08.962,22.44,52,86.6,0.8647,3967.0,3736.3,4.128,2.35,4.13,0.02,0.01,-54.00,-36.00,22.00,3897.00,183.00,648.00,94.1,0.0,-379.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.002,22.48,92,86.6,0.8651,3955.8,3725.1,4.127,2.34,4.13,0.02,0.02,-55.00,-37.00,21.00,3895.00,181.00,649.00,82.5,0.0,-382.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.042,22.52,132,86.6,0.8651,3955.8,3725.1,4.128,2.33,4.13,0.02,0.01,-56.00,-40.00,21.00,3893.00,179.00,650.00,68.8,0.0,-387.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.082,22.56,172,86.6,0.8645,3972.6,3742.0,4.127,2.31,4.13,0.01,0.01,-56.00,-42.00,22.00,3890.00,178.00,651.00,57.5,0.0,-395.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.122,22.60,212,86.5,0.8653,3950.2,3719.5,4.126,2.28,4.13,0.02,0.01,-55.00,-43.00,23.00,3888.00,176.00,652.00,54.6,0.0,-405.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.162,22.64,2,86.6,0.8652,3950.8,3720.2,4.126,2.28,4.13,0.02,0.01,-54.00,-45.00,24.00,3886.00,174.00,653.00,61.4,0.0,-418.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.202,22.68,42,86.5,0.8655,3942.1,3711.5,4.127,2.28,4.13,0.02,0.01,-54.00,-45.00,26.00,3884.00,172.00,654.00,75.0,0.0,-432.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.242,22.72,82,86.5,0.8651,3954.6,3723.9,4.126,2.26,4.13,0.01,0.01,-54.00,-43.00,27.00,3882.00,171.00,655.00,89.0,0.0,-445.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.282,22.76,122,86.5,0.8653,3949.0,3718.3,4.127,2.25,4.13,0.02,0.01,-55.00,-42.00,26.00,3879.00,169.00,656.00,98.7,0.0,-455.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.322,22.80,162,86.5,0.8652,3951.4,3720.8,4.126,2.25,4.13,0.02,0.01,-56.00,-42.00,25.00,3877.00,167.00,657.00,103.3,0.0,-458.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.362,22.84,202,86.5,0.8658,3934.6,3704.0,4.127,2.24,4.13,0.01,0.01,-55.00,-43.00,24.00,3875.00,166.00,658.00,104.0,0.0,-458.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.402,22.88,242,86.5,0.8659,3929.7,3699.0,4.127,2.21,4.13,0.01,0.01,-55.00,-43.00,24.00,3873.00,164.00,659.00,102.4,0.0,-458.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.442,22.92,32,86.5,0.8662,3922.2,3691.6,4.127,2.18,4.13,0.02,0.01,-54.00,-43.00,24.00,3870.00,162.00,660.00,99.0,0.0,-460.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.482,22.96,72,86.5,0.8660,3928.4,3697.8,4.127,2.17,4.13,0.01,0.01,-55.00,-43.00,24.00,3868.00,160.00,661.00,92.9,0.0,-461.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.522,23.00,112,86.5,0.8659,3929.7,3699.0,4.128,2.19,4.13,0.02,0.01,-57.00,-44.00,23.00,3866.00,159.00,662.00,82.5,0.0,-461.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.562,23.04,152,86.5,0.8660,3928.4,3697.8,4.126,2.24,4.13,0.02,0.01,-57.00,-46.00,22.00,3864.00,157.00,663.00,70.0,0.0,-461.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.602,23.08,192,86.5,0.8657,3937.8,3707.1,4.127,2.24,4.12,0.02,0.01,-57.00,-48.00,22.00,3861.00,155.00,664.00,59.5,0.0,-464.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.642,23.12,232,86.5,0.8661,3925.3,3694.7,4.126,2.22,4.13,0.01,0.01,-57.00,-51.00,23.00,3859.00,153.00,665.00,53.9,0.0,-474.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.682,23.16,22,86.5,0.8659,3931.5,3700.9,4.126,2.22,4.13,0.02,0.01,-56.00,-54.00,27.00,3857.00,151.00,666.00,57.6,0.0,-499.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.722,23.20,62,86.5,0.8652,3952.1,3721.4,4.126,2.22,4.13,0.02,0.01,-55.00,-53.00,31.00,3855.00,149.00,667.00,69.7,0.0,-536.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.762,23.24,102,86.5,0.8662,3921.0,3690.3,4.127,2.23,4.13,0.01,0.01,-55.00,-49.00,33.00,3852.00,147.00,668.00,85.7,0.0,-569.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.802,23.28,142,86.5,0.8666,3908.5,3677.9,4.126,2.24,4.12,0.01,0.01,-55.00,-44.00,32.00,3850.00,145.00,670.00,99.3,0.0,-596.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.842,23.32,182,86.5,0.8669,3900.5,3669.8,4.127,2.23,4.12,0.02,0.01,-57.00,-42.00,27.00,3848.00,143.00,671.00,105.0,0.0,-612.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.882,23.36,222,86.5,0.8670,3895.5,3664.8,4.126,2.21,4.13,0.01,0.01,-57.00,-45.00,23.00,3846.00,141.00,672.00,101.8,0.0,-615.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.922,23.40,12,86.5,0.8672,3888.7,3658.0,4.125,2.21,4.13,0.01,0.01,-58.00,-50.00,21.00,3843.00,139.00,673.00,93.1,0.0,-606.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:09.962,23.44,52,86.5,0.8671,3893.0,3662.3,4.126,2.21,4.12,0.02,0.01,-58.00,-55.00,22.00,3841.00,137.00,674.00,82.7,0.0,-588.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.002,23.48,92,86.5,0.8668,3902.3,3671.7,4.126,2.21,4.12,0.01,0.01,-57.00,-58.00,26.00,3839.00,135.00,675.00,74.9,0.0,-571.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.042,23.52,132,86.5,0.8666,3908.5,3677.9,4.126,2.20,4.12,0.01,0.01,-56.00,-58.00,30.00,3836.00,132.00,676.00,73.4,0.0,-568.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.082,23.56,172,86.5,0.8668,3901.1,3670.4,4.127,2.19,4.12,0.01,0.01,-55.00,-56.00,34.00,3834.00,130.00,677.00,79.0,0.0,-568.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.122,23.60,212,86.5,0.8668,3902.9,3672.3,4.126,2.19,4.12,0.02,0.01,-54.00,-52.00,35.00,3832.00,128.00,678.00,89.5,0.0,-571.0,0,0,0,e5f,cce,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.162,23.64,2,86.5,0.8671,3893.6,3663.0,4.126,2.19,4.12,0.02,0.01,-55.00,-47.00,33.00,3830.00,126.00,680.00,98.8,0.0,-576.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.202,23.68,42,86.5,0.8671,3892.4,3661.7,4.127,2.12,4.12,0.02,0.01,-57.00,-47.00,28.00,3827.00,124.00,681.00,99.7,0.0,-578.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2024,5,11,14:10:10.242,23.72,82,86.5,0.8672,3888.7,3658.0,4.126,2.14,4.12,0.02,0.01,-57.00,-50.00,26.00,3825.00,122.00,682.00,91.9,0.0,-575.0,0,0,0,e5f,cca,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
